1.108911929278832213e+04;-1.374780000000000000e+05
3.334788538288592099e+04;-3.479850000000000000e+05
1.108911928630303737e+04;-1.375030000000000000e+05
1.108911927907037534e+04;-1.386530000000000000e+05
3.239172145299837211e+04;-3.541970000000000000e+05
1.108911912442058565e+04;-1.379620000000000000e+05
1.108911912442058565e+04;-1.379620000000000000e+05
1.108911927907037534e+04;-1.386530000000000000e+05
1.108911912442058565e+04;-1.379620000000000000e+05
3.504123551793878869e+04;-3.737330000000000000e+05
3.180923160267311687e+04;-3.506640000000000000e+05
1.108911949169464060e+04;-1.357150000000000000e+05
1.108911929327677535e+04;-1.403340000000000000e+05
1.108911929278832213e+04;-1.374780000000000000e+05
3.244900420950222906e+04;-3.576170000000000000e+05
1.108911959565098914e+04;-1.394170000000000000e+05
1.108911959565098914e+04;-1.394170000000000000e+05
1.108911993251571585e+04;-1.406620000000000000e+05
1.108911959565098914e+04;-1.394170000000000000e+05
1.108911886083113859e+04;-1.336970000000000000e+05
1.108911897008655251e+04;-1.362470000000000000e+05
1.108911927907037534e+04;-1.386530000000000000e+05
1.108911939820217049e+04;-1.381140000000000000e+05
1.108911897008655251e+04;-1.362470000000000000e+05
1.108911928630303737e+04;-1.375030000000000000e+05
3.208519096837488905e+04;-3.597280000000000000e+05
1.108911927907037534e+04;-1.386530000000000000e+05
3.239172145299837211e+04;-3.541970000000000000e+05
1.657718890983926394e+04;-1.517000000000000000e+05
1.108911927907037534e+04;-1.386530000000000000e+05
2.973288474928091091e+04;-3.009030000000000000e+05
1.108911939820217049e+04;-1.381140000000000000e+05
1.108911939820217049e+04;-1.381140000000000000e+05
1.108911959565098914e+04;-1.394170000000000000e+05
1.108911959565098914e+04;-1.394170000000000000e+05
1.108911886083113859e+04;-1.336970000000000000e+05
2.918602741182837417e+04;-2.812360000000000000e+05
1.422906064869214424e+04;-1.405070000000000000e+05
1.108912004871350473e+04;-1.394170000000000000e+05
2.222815722225299760e+04;-2.014510000000000000e+05
1.108911929278832213e+04;-1.374780000000000000e+05
1.108911900389883522e+04;-1.360800000000000000e+05
1.108911929327677535e+04;-1.403340000000000000e+05
1.108911900389883522e+04;-1.360800000000000000e+05
1.795359888150287952e+04;-1.900410000000000000e+05
1.108911900389883522e+04;-1.360800000000000000e+05
1.466090976530367152e+04;-1.415990000000000000e+05
1.108911959565098914e+04;-1.394170000000000000e+05
2.635112792009561235e+04;-2.406110000000000000e+05
1.108911929278832213e+04;-1.374780000000000000e+05
2.321229443255050865e+04;-2.246130000000000000e+05
1.108911929327677535e+04;-1.403340000000000000e+05
3.233899409623829706e+04;-3.570750000000000000e+05
1.108911928630303737e+04;-1.375030000000000000e+05
1.318946739521592281e+04;-1.397140000000000000e+05
1.108911929278832213e+04;-1.374780000000000000e+05
1.108911900389883522e+04;-1.360800000000000000e+05
1.108911929327677535e+04;-1.403340000000000000e+05
2.505120763813168742e+04;-2.352970000000000000e+05
1.108911928630303737e+04;-1.375030000000000000e+05
1.390204544551036270e+04;-1.407020000000000000e+05
1.108911897008655251e+04;-1.362470000000000000e+05
1.108911993251571585e+04;-1.406620000000000000e+05
3.107507020911199652e+04;-3.339750000000000000e+05
2.911221850286494373e+04;-2.855690000000000000e+05
1.108911927907037534e+04;-1.386530000000000000e+05
1.108911929278832213e+04;-1.374780000000000000e+05
1.108912004871350473e+04;-1.394170000000000000e+05
1.108911900389883522e+04;-1.360800000000000000e+05
1.108911929278832213e+04;-1.374780000000000000e+05
1.684760643867756153e+04;-1.652220000000000000e+05
2.917105907624307292e+04;-2.905940000000000000e+05
1.395541562635896480e+04;-1.408500000000000000e+05
2.669093817107888754e+04;-2.516260000000000000e+05
1.108911959565098914e+04;-1.394170000000000000e+05
2.911221850286494373e+04;-2.855690000000000000e+05
1.108911912442058565e+04;-1.379620000000000000e+05
2.999469849564461401e+04;-2.921290000000000000e+05
2.183157518492450981e+04;-2.116750000000000000e+05
1.108911927907037534e+04;-1.386530000000000000e+05
1.108911927907037534e+04;-1.386530000000000000e+05
2.331614460251251148e+04;-2.231640000000000000e+05
1.108911939820217049e+04;-1.381140000000000000e+05
2.723597461848187595e+04;-2.432940000000000000e+05
1.108911912442058565e+04;-1.379620000000000000e+05
1.108911900389883522e+04;-1.360800000000000000e+05
2.244477976879947892e+04;-2.137750000000000000e+05
1.108911927907037534e+04;-1.386530000000000000e+05
1.108911912442058565e+04;-1.379620000000000000e+05
1.108911897008655251e+04;-1.362470000000000000e+05
2.723977088416667539e+04;-2.526510000000000000e+05
1.108911912442058565e+04;-1.379620000000000000e+05
1.108911912442058565e+04;-1.379620000000000000e+05
1.108911912442058565e+04;-1.379620000000000000e+05
2.628067892286470669e+04;-2.410350000000000000e+05
1.108911993251571585e+04;-1.406620000000000000e+05
1.108911993251571585e+04;-1.406620000000000000e+05
1.780423884668481696e+04;-1.918360000000000000e+05
2.600257747029401798e+04;-2.495690000000000000e+05
1.108911912442058565e+04;-1.379620000000000000e+05
